,X1-X2
0,1.58146377362
1,2.28086751435
2,0.961240095878
3,3.6639618777
4,2.15830931109
5,4.79344684028
6,3.07454209255
7,3.18603805636
8,0.89165781439
9,2.59151389574
10,0.919299116116
11,4.31900872605
12,1.82165729814
13,0.820108204815
14,3.00805290461
15,2.09913245894
16,3.39409851983
17,1.49461225736
18,1.69700903536
19,2.29841275158
20,1.60218570898
21,2.85101639861
22,2.18380002466
23,1.46743456993
24,1.37146507276
25,1.9007322811
26,1.02083895316
27,2.54073096202
28,0.609199726182
29,0.779169899987
30,3.26113028366
31,2.27977641801
32,1.71294761618
33,1.91489064645
34,1.37038048122
35,2.81798515835
36,1.93289856122
37,0.615265778758
38,2.60365927304
39,0.895972450603
40,4.62497297436
41,1.06072353943
42,2.69820667049
43,0.743917957896
44,0.759695295824
45,1.39013043136
46,2.98732513917
47,4.88797312213
48,2.90302894065
49,3.9516156396
50,4.14281969085
51,1.83015195777
52,3.82449779567
53,1.46466308112
54,1.005486852
55,0.680554108939
56,1.41320747633
57,0.655567612084
58,0.723489030991
59,0.696824324206
60,2.01592988888
61,3.71646225676
62,2.18154481155
63,2.81694656167
64,2.73678582278
65,2.23148827157
66,3.08414011754
67,1.31658279374
68,2.71771582011
69,1.36625899396
70,1.6523453226
71,1.87370508478
72,2.09327381454
73,2.30955248266
74,1.50528356465
75,0.726856587295
76,1.17808991571
77,1.12799100714
78,0.543164110541
79,1.23689721163
80,2.99647535348
81,1.43580537609
82,1.4109877825
83,1.39099533037
84,2.9677698959
85,2.37556609277
86,1.82727406456
87,1.87407903509
88,1.28890624489
89,2.93593105711
90,0.855433669529
91,2.00245230939
92,2.99412676314
93,1.29616074667
94,1.31709270896
95,0.264010177826
96,2.77927938498
97,4.55484570501
98,2.02699208699
99,3.95457074467
100,1.19962464746
101,1.56363661906
102,2.48399276264
103,1.55589112831
104,3.11523292549
105,3.61718912525
106,2.56780408409
107,2.314609551
108,1.43639591731
109,0.895128250784
110,3.99589621887
111,0.565166656323
112,2.66055327338
113,1.17135854624
114,3.15222614437
115,2.24654344059
116,1.95662144644
117,1.42001610154
118,3.11804306306
119,0.734227400978
120,0.913858298412
121,1.47802045252
122,0.452170770049
123,1.51688246715
124,4.82536299648
125,0.867335307723
126,2.36502733248
127,2.41913381511
128,2.60839127333
129,0.956731819499
130,0.678302089092
131,2.17965532271
132,2.52391745855
133,2.33388550842
134,1.14294663565
135,2.11288534427
136,1.11413613591
137,5.54189882858
