,X1,X2
0,2.49981707454,0.531941977865
1,3.31510807747,0.793680000631
2,1.59402891066,0.403290421885
3,6.81238429116,0.143389995056
4,3.31246721675,5.48053531003
5,4.67664107445,5.17607602946
6,6.14922703943,3.35060632052
7,4.5626723531,2.66388777709
8,1.52343692105,2.92180356589
9,5.57368234191,0.355164646847
10,1.12617915348,0.889596171962
11,8.13059746308,0.632663553419
12,2.07100392007,5.11263862253
13,1.53633873125,1.58765441399
14,4.37960530703,1.82640458219
15,2.3874765381,4.502330031
16,4.55104655191,3.17370007911
17,3.19165024943,1.89654070044
18,0.83459326078,3.07880123411
19,2.58508527038,1.8683032796
20,0.373390231238,2.13784617332
21,5.20381464854,3.48955286149
22,1.26886782186,4.86785115036
23,1.61750707347,0.802769193237
24,2.44254561984,2.67896064286
25,3.24845492324,2.68413186017
26,1.24077855315,2.31346311165
27,3.99313253944,2.61830209454
28,0.789713243123,0.442582710404
29,0.788918275691,1.81288360373
30,5.53243904241,1.25016678893
31,3.54522896612,2.54617282057
32,1.13260858763,6.55813476371
33,4.15542635629,2.18946272093
34,1.54119531239,2.03925838992
35,6.57945795455,0.32906419759
36,1.09264224727,3.47169498272
37,0.731328031649,1.83679274149
38,2.98326056216,0.0586216271937
39,0.44639334662,1.10507917852
40,8.57288056248,1.94688185998
41,0.267114064911,2.01831278365
42,2.42724570986,5.46961922846
43,1.57043356859,1.10045094645
44,1.15944419792,0.426656556853
45,1.5141297134,3.84170100397
46,7.00777055264,5.47567210013
47,9.2248090102,1.77853742142
48,6.3728458003,1.56747202765
49,6.66671067661,0.558446671774
50,6.40408173589,3.29381121041
51,4.70610503426,1.27385734893
52,3.79049749263,4.26020978638
53,2.55970368955,2.06757902712
54,1.09321432591,3.37915068775
55,1.20134498179,0.0916656792964
56,2.90005793625,2.59407524841
57,0.958601745067,0.206070425376
58,1.86040036541,0.317400328226
59,1.79183397653,0.371879078551
60,5.18381971426,0.380581082085
61,1.7341815695,6.01080408912
62,1.10570239365,2.82031491411
63,5.32406992115,0.483271763175
64,3.18834749755,2.71215689486
65,1.47078138794,2.95565684782
66,4.07337710168,2.78252790977
67,0.43961187375,3.34181706735
68,1.01840970833,5.76720545871
69,3.16817170541,0.501499703616
70,1.53116837302,0.935376019091
71,4.31641767585,0.140159065284
72,3.89927054914,0.876726702604
73,4.21794893515,1.45174980849
74,0.748685595788,3.03454710413
75,1.17621542779,1.12656850248
76,2.89139602286,0.121887687242
77,1.97165010949,0.765234522418
78,1.09895068502,0.681056128442
79,2.31017691312,0.554135983705
80,4.84047544726,1.75711988467
81,2.09652281647,2.55184976511
82,0.533166610151,0.947876115423
83,2.29400156738,2.47401455869
84,2.73774833337,6.29186510425
85,4.63487282821,4.2769879421
86,2.99550130359,1.29375080677
87,2.99571414018,1.29096279619
88,3.314330344,1.44668635851
89,2.05908766576,3.18827339517
90,2.19968657879,0.493629164134
91,1.12664223276,3.47534414072
92,4.83614641384,2.8961603489
93,1.63949118726,1.19252907721
94,1.7603627101,0.960244823463
95,0.505461424263,0.609087775252
96,5.25447002617,1.55160151193
97,3.37864261962,5.5870256571
98,5.09566545916,1.26894353066
99,5.580389651,2.62067379812
100,1.31983586181,2.64566835313
101,2.47089852095,1.05630905208
102,4.60636235302,0.991736024983
103,1.14992299869,2.69334898272
104,5.57620235611,1.46656267942
105,3.39775223208,3.52291583727
106,5.76738006415,1.55232463826
107,0.343519195954,5.58363938151
108,1.04526032684,2.50827237528
109,2.30175835916,0.208591855675
110,0.723147600603,8.32552666116
111,0.967681698391,0.770475565239
112,3.90596533336,1.27737862329
113,0.630050740368,3.70875128604
114,2.63692432689,3.6043055858
115,4.33441503821,3.74409311489
116,3.2008217911,4.03659572388
117,2.17644764705,1.25228514175
118,5.50107118741,0.166552684223
119,0.245331325831,1.28159117074
120,2.34992133877,0.81039935458
121,2.05104024841,1.88976282243
122,0.69523567244,0.519691555417
123,3.90055491553,1.62210314432
124,8.22066718698,0.336419579082
125,1.2188311779,0.331649012595
126,2.92102559567,5.14447192938
127,3.19060096357,4.41049325627
128,1.507784317,4.84328158123
129,0.930268447071,3.58576436812
130,1.7050909948,0.104135244268
131,3.25582231476,0.246969686993
132,1.98506728165,4.41610891177
133,2.79571203804,2.87482212398
134,2.21647175993,0.677908409343
135,5.43313374241,1.34082023878
136,0.810032179044,2.49739311168
137,11.7163161547,2.21779653785
138,9.28961275232,5.16794188707
139,7.35596226519,1.95366310404
140,3.78824285949,2.5964410758
141,7.6552911946,4.81742281816
142,0.441298642247,1.67203184213
143,2.81962085989,3.89566539882
144,3.74018744228,2.44103495023
145,4.46062269056,3.55767931221
146,4.76499138314,3.38469429759
147,4.58583355706,1.69789995603
148,1.12047681429,1.27072720707
149,2.36233759188,4.86528596577
150,1.87042598139,1.45978554247
151,4.17566400259,2.0888685044
152,2.51690695767,2.30170040521
153,0.277131718951,2.44192248336
154,1.77604638669,1.6227285681
155,8.15092200558,3.75978564373
156,6.02231007859,1.96440873778
157,2.53440720282,1.42562977989
158,4.20444947852,3.58426693464
159,0.908422029029,1.28831176005
160,0.619532733435,1.17218406873
161,1.9810924193,3.94399650231
