,X1-X2
0,2.59177188175
1,1.8506370576
2,0.939203678699
3,2.52999555133
4,3.81297952002
5,1.00826739946
6,2.36677474084
7,1.62415936352
8,1.70619024346
9,1.93836624351
10,2.45425701047
11,2.3176255747
12,1.41767930154
13,3.04935245478
14,2.12759934872
15,1.27798445821
16,1.22289239505
17,1.19905928712
18,1.84574875041
19,3.24399416231
20,1.17584254276
21,1.72015121475
22,2.54096265457
23,1.56310238017
24,1.37258311927
25,2.87574739607
26,2.84868107339
27,3.83938816223
28,2.96393792337
29,2.10423323292
30,2.95997189977
31,2.70843689382
32,2.23616079472
33,2.16518465852
34,2.59789415277
35,1.95506205859
36,4.42706451026
37,2.10091515636
38,3.13039724924
39,2.63582385628
40,1.19693846409
41,0.747324540827
42,1.14222797994
43,2.05372543926
44,1.93137356538
45,2.03920680412
46,2.48546241888
47,1.81757443146
48,1.72362369763
49,2.25399671577
50,1.76604997354
51,2.71617591981
52,2.58612997881
53,2.52145426114
54,1.70727393947
55,1.14732012744
56,1.91162467607
57,1.23903300893
58,2.625187538
59,2.26859010451
60,3.73328750062
61,2.54063292264
62,1.49712397231
63,1.1367226419
64,2.208833308
65,2.60000996963
66,1.74439524664
67,1.41610184621
68,2.56076456179
69,1.30868250461
70,0.933792508785
71,2.34965242232
72,2.08736079329
73,2.7940114699
74,2.30586944591
75,1.48443825717
76,2.05656406083
77,1.47195460283
78,1.74259267435
79,3.20245615965
80,1.38254371076
81,1.75554063555
82,1.96413212015
83,1.64471454628
84,1.57642266032
85,1.87790742528
86,3.32053849035
87,3.05128511582
88,3.08444747766
89,1.25219893364
90,1.88415565219
91,4.70636537869
92,2.01746721615
93,2.45125058407
94,1.3567839337
95,3.2944987718
96,2.58846802245
97,2.81822209852
98,1.92114947681
99,1.2918124055
100,2.50650138468
101,1.58638602441
102,1.49037249931
103,1.91175894947
104,1.80014869685
105,1.85202880357
106,1.34277379339
107,1.67418984373
108,2.58795939841
109,1.71480443119
110,3.11923785942
111,1.87721353235
112,3.37738724147
113,2.14245149672
114,1.77481683863
115,2.80099186788
116,2.75184110469
117,2.64929060609
118,2.43077978526
