,X1-X2
0,1.70097583864
1,1.95870290762
2,3.86937179996
3,4.28433269326
4,2.40905483096
5,2.45833055568
6,2.98280450737
7,2.14283215283
8,2.23491079565
9,1.91357047294
10,3.34763257697
11,2.78424188492
12,1.34572133272
13,2.9812493943
14,4.40107833242
15,0.750021826191
16,0.803040655657
17,2.04715256909
18,3.22515153976
19,0.708724363991
20,3.78034592456
21,1.44237783246
22,2.23813346185
23,1.30036204257
24,2.61373977567
25,1.93778559384
26,2.85273108323
27,2.31544877718
28,1.30114765211
29,1.95818199512
30,1.94155136165
31,2.33355351294
32,2.75925505349
33,3.68908960691
34,1.22848079024
35,2.33416051171
36,1.77111405461
37,2.40774747763
38,1.65368476095
39,3.66599984134
40,1.96892169283
41,1.50794238272
42,1.92480306129
43,1.63743714991
44,1.73484247149
45,4.23272050317
46,1.29093457744
47,3.40066036045
48,2.21155709491
49,2.52080053802
50,1.88678959261
51,2.02822901351
52,1.48263589874
53,2.76025471506
54,1.65224145692
55,1.18407710527
56,1.16973947455
57,1.0125110624
58,1.94254346449
59,1.89475517361
60,2.3777963579
61,1.55812525522
62,1.19171485012
63,1.58811492679
64,2.39650534561
65,1.56114765449
66,1.75420046333
67,3.29229839764
68,2.37171934328
69,2.4239750577
70,2.10763909047
71,1.85563642408
72,1.1672855775
73,3.97247715606
74,1.87047910376
75,1.84115798461
76,1.73229947989
77,2.85030161871
78,2.30157327732
79,1.49843952158
80,1.23838102722
81,1.56893231684
82,1.94407874208
83,2.10793265267
84,2.47826511289
85,2.7813328101
86,3.25554767452
87,2.70046746449
88,1.32654500569
89,2.69229792114
90,1.19047817402
91,2.62847430384
92,3.20241508321
93,2.06471534733
94,2.02738089063
95,0.96809170539
96,1.64147968468
97,1.85860982886
98,2.27162451531
99,3.07415351801
100,2.37740815238
101,2.13376414571
102,1.8957165737
103,1.47303717065
104,1.7293076189
105,2.02265577378
106,1.52234947057
107,2.85576330565
108,3.39524023588
109,1.31883901093
110,1.10503027027
111,1.83274248912
112,2.3286979529
113,1.18132731039
114,2.96148457822
115,2.35129955688
116,1.28878715111
117,4.1617414063
118,2.73837687795
119,2.87790308966
120,1.77804680647
121,1.80208766632
122,1.22486472004
123,2.13220316534
124,1.89124212264
125,1.45235662856
126,2.87632714108
127,3.22289938417
128,3.02792345787
129,2.29488466039
130,2.71571735632
131,1.84424443635
132,2.77934944913
133,1.99583686403
134,1.7136521546
135,4.33527129444
136,4.84334500481
137,1.90892739067
138,1.64263812768
139,2.39786030271
140,4.2145189031
141,2.13298939004
142,1.59663299484
143,1.91885730934
144,1.83555352968
145,2.86051174369
146,1.61080542108
147,2.09033916758
148,2.47110623944
149,1.44520992346
150,1.89308171175
151,3.59605960005
152,1.70284779583
153,2.61229092948
154,1.69492763999
155,1.63565402105
156,2.77252561539
157,3.22940322946
158,1.45020642591
159,1.50502736024
160,4.66537319875
161,3.43760579937
162,3.2800858279
163,1.8050731251
164,1.89857340957
165,1.39803277704
166,1.56171225814
167,2.01842106265
168,2.01442670976
169,1.65118192759
170,1.99090080955
171,4.99785778416
172,2.63072482115
173,1.4826678231
174,1.47145935864
175,1.02226967797
176,2.23028007853
177,2.89160845758
178,1.6812216818
179,2.71153885161
180,3.11839198623
181,1.57682811997
182,1.96662254535
183,1.36288387097
184,1.11046005371
185,1.93393883732
186,1.94965944678
187,1.21030878026
188,1.81549691036
189,2.09765749265
190,1.41772346495
191,1.57210285905
192,1.62619187123
193,1.74610258901
194,1.47448547068
195,1.67082276929
196,1.9234390497
197,2.81194650965
198,1.56436739227
199,1.85303371921
200,4.37257674341
201,1.6594102263
202,4.95586842318
203,1.20023638543
204,1.64276094555
205,1.736805187
206,1.93743686503
207,2.2916069165
208,2.28189771556
209,4.19517462448
210,3.34784607641
211,2.28196774682
212,1.26072851852
213,1.7730380941
214,3.41899034866
215,1.4179221706
216,2.04369138591
217,2.13625125592
218,1.04135641569
219,2.28724751117
220,1.56615910167
221,3.62438910937
222,2.03602423906
223,2.67750113814
224,1.89318738489
225,3.16433179848
226,3.27444243288
227,1.37315238844
228,1.24747686002
229,1.25682117595
230,2.61493457152
231,0.668213001062
232,1.27327114388
233,1.87795532277
234,2.51304874369
235,3.83564671464
236,2.95079006678
237,1.55810048385
238,1.00825959958
239,1.46994567024
240,2.24651755981
241,1.8046131953
242,1.61954051749
243,2.5915746616
244,1.66060371275
245,1.30974567675
246,2.79403946157
247,3.96942093452
248,2.83298275113
249,1.88534819668
250,1.19015330804
251,3.63492807433
252,1.38227535939
253,1.84962389056
254,2.71422619165
255,3.68344288078
256,2.37633649956
257,1.904771937
258,1.11302731445
259,3.71345065035
260,3.64478074432
261,1.78027536011
262,1.51729510751
263,2.9071462388
264,2.43876440505
265,3.69002047383
266,2.86404296404
267,1.74716383606
268,1.58440228717
269,1.01231311279
270,1.2910392314
271,1.70881243103
272,1.40737457065
