,X1,X2,X3,X4
116,238.94149398,425.587410558,155.424568927,648.296063197
117,126.071339903,2.02440627833,431.041909047,484.391358373
118,172.945973033,53.5061239383,603.705348981,491.088154076
119,268.622598086,316.125824292,426.071804955,644.573062539
120,156.670513741,156.703994936,314.010834432,463.110759346
121,131.313616273,14.5202164116,239.4730861,575.9197162
122,297.02730966,231.985983914,240.39245662,291.40288471
123,176.607417771,97.3973822583,354.634880936,414.617564286
124,155.771054003,94.6663745123,257.714191156,388.75041445
125,77.9166922773,107.326880958,365.888250849,546.206269905
126,121.308234536,196.561125191,724.873405143,598.436707383
127,111.653954121,98.2833737851,329.009534432,775.395521021
128,307.993476997,212.57378103,327.246781179,667.229970108
129,142.470786149,264.889222462,489.401274028,327.377895456
130,109.099409357,4.69615654317,257.759003058,435.469271226
131,221.374830492,130.470606686,357.61293445,285.177713067
132,110.139293615,144.748607342,393.562592035,369.138783802
133,140.15727541,24.0055665275,306.799004109,337.074858225
134,377.603441801,432.927729867,321.722036983,490.581118709
135,139.71184956,7.42008105901,850.335604295,739.365771294
136,58.7728610867,15.2325331341,484.108162168,506.552158886
137,341.670428248,257.763909343,378.284868394,457.431369496
138,204.71543768,144.418473288,261.213782484,369.93636147
139,50.7690139809,28.7203413286,308.365655565,249.746676837
140,19.1688761903,29.357247372,522.717321298,767.640621535
141,282.111785521,418.753110135,378.21654346,250.265318398
142,150.919615544,21.1924599912,987.676008545,389.253978807
143,303.6563714,204.381391801,354.748777928,529.413130876
144,177.768591611,163.678229421,343.529689014,481.405602133
145,119.929661628,132.114949782,624.058579504,480.799227236
146,105.470178685,80.2626606068,282.311844564,530.204755156
147,65.1451386785,64.008588433,343.163869373,300.851168396
148,178.395140224,78.8129883136,290.756136718,793.902681035
149,199.211524889,66.0900018557,418.285796984,696.085460573
150,132.831672836,146.372410494,636.893506035,499.392947126
151,138.545344842,86.3776500684,440.027312419,514.12447611
152,128.73428734,80.6296082663,421.845451518,528.680681923
153,417.641684176,214.431662102,681.522102874,698.887223481
154,270.186052278,85.6229007513,258.900828998,238.146373237
155,176.239455228,220.436518678,399.04619942,363.380998636
156,175.594086384,14.3614686359,284.050671938,735.478526334
157,237.580384353,364.722520101,378.517131703,501.933967932
158,170.56286173,149.762261189,698.972210275,208.514293842
159,126.239079591,9.91729482451,381.336084314,331.111830739
160,178.932312942,235.068622605,328.024546296,327.847702536
161,159.289273507,268.299056285,317.823170434,582.436136084
162,121.77266293,116.6084318,528.999272492,512.140996144
163,263.75334304,242.28359472,475.854763928,360.561018978
164,191.078829653,16.5318110539,566.289859219,351.834436839
165,155.110396817,222.123493908,533.008849943,466.91449454
166,165.922282919,12.9051258887,557.327545407,349.857231882
167,403.63898082,394.485918575,273.166951976,334.015877845
168,260.593412738,394.02607491,722.828660165,647.921170031
169,194.849676354,75.2169171352,701.566333623,394.321890523
170,273.736893798,287.088952602,340.168890933,178.719266073
171,195.33295309,29.9807095431,321.879019595,601.349533645
172,210.449146143,120.154503709,590.037753616,539.502307332
173,195.097100797,169.332654616,274.535196878,414.561469398
174,76.8842829578,109.565620579,480.141691119,477.796447746
175,260.963293601,204.206266821,340.256759784,551.918124154
176,442.459307346,363.173518956,168.703495671,648.579914392
177,157.57492492,134.609362439,765.587560556,419.018278427
178,188.191722874,74.2805246841,267.102482695,782.092797542
179,237.435799656,75.1387782652,329.994135567,414.83429042
180,497.475351834,591.753097955,360.585980384,423.415888057
181,191.748737699,107.593851638,349.035763432,257.234335627
182,350.256906698,123.78103548,357.908940086,187.619054448
183,236.008519265,242.672219083,188.819868015,539.490315014
184,421.404775823,264.264641081,185.691290632,256.741743834
185,150.362944152,134.834757402,252.284116632,463.966593088
186,79.2076433625,0.546593240465,293.848782552,357.333957662
187,92.7918327123,128.138279049,464.846195521,336.573449653
188,266.286608048,225.600019457,651.590282837,307.048986249
189,219.257565178,261.821555376,312.015687509,453.310504105
190,188.391246127,296.645326666,898.479094366,500.540585688
191,155.031079537,7.67828933229,400.120512498,910.325512543
192,338.180292803,267.695639303,727.888304391,375.647001773
193,231.203643447,250.01149346,500.664992963,457.670464249
194,105.475190514,198.561419823,404.717728904,628.370060022
195,251.996092875,64.5506347955,525.292160784,510.684998804
196,322.54890746,299.678334941,206.170705201,468.279852041
197,38.1382694005,12.1944252499,261.71937877,362.999326685
198,108.502887303,109.226529318,305.74821275,246.078557034
199,279.908331836,234.478483437,192.216141593,417.517420983
200,137.833396924,167.477437628,293.257646148,753.721545947
201,187.565076506,31.1023654452,166.038861345,517.341018648
202,301.840779806,48.778788555,402.115702969,387.813451514
203,131.711797277,165.041359299,194.485510967,436.123259738
204,79.5951017729,100.822549315,386.539388245,556.07031447
205,221.161794247,225.558955406,164.042062964,441.686245611
206,149.924644606,294.06270363,169.404829832,681.803701139
207,158.224774781,162.21026351,360.142066354,599.905012659
208,320.917137954,213.803144423,483.182955014,413.064869662
209,467.374281155,257.136749232,264.061707475,467.010426072
210,102.406006787,49.8744381171,290.057080788,379.673618829
211,198.31260981,83.8199375517,376.411853819,539.941814971
212,173.063821615,205.327671082,284.671306973,570.204230014
213,176.443027279,88.5991377639,273.08938829,593.075160678
214,232.080644302,355.823088562,259.799879203,865.417386922
215,198.22613932,68.9168457347,209.310591282,544.118754402
216,156.356754269,136.338806012,618.616033075,593.646265144
217,209.119503119,349.42881647,251.952919056,623.412368756
218,317.051824907,330.105952167,291.732917863,279.784044068
219,238.2415329,59.964602338,554.856620095,346.254078289
220,301.566583673,208.915564257,345.769886515,569.122352687
221,107.962609471,27.7804542109,334.746096109,246.449995085
222,202.372850763,91.1975169417,171.836943699,644.819220535
223,136.390720019,116.452306905,438.332442098,298.806717208
224,172.46546008,111.342032198,161.288035217,330.589487769
225,238.29036076,119.075794937,376.538033727,447.402551465
226,138.630319574,74.2672203755,516.87438296,416.133577518
227,160.929005008,131.519365814,363.122386665,422.509437855
228,122.299843819,79.1753597245,309.941059301,633.255716315
229,490.05402983,270.504206791,284.146470407,301.566709634
230,329.226132933,281.598790336,214.00811341,396.004649215
231,251.493447157,356.288995222,391.073430676,347.944363513
232,185.010714801,168.246643353,501.706480955,394.728146513
233,246.874428396,274.163848224,671.295417705,555.586561837
234,101.085118431,77.8750185297,345.269505042,344.976747003
235,124.416520832,31.5129426693,207.38658137,308.999501962
236,254.842846367,30.4213472095,449.304264609,669.265007682
237,170.937964669,272.108266372,340.836560888,391.186010552
238,85.9397446966,28.1603227012,447.50237726,514.919604405
239,152.024516412,28.4235826348,253.542154105,589.777164187
240,235.845097873,85.6467609066,348.590802744,691.215666484
241,227.038350801,97.3024409681,227.523270316,485.135594882
242,103.398828606,138.696732554,314.616662301,552.287206824
243,362.758507887,376.246231939,198.500623408,409.468255911
244,472.269650534,275.405038543,462.157489518,510.643264908
245,388.902064933,190.223249617,478.426222464,607.832290511
246,119.158572983,107.27588071,364.157391483,767.441213038
247,101.82451072,174.840554239,238.367154322,393.191427421
248,181.676414038,123.989002647,378.681481122,541.520985347
249,111.839301986,118.777424679,344.233115143,731.561140201
250,138.570905664,153.494884472,427.525172412,422.85393298
251,179.027452246,125.397309057,312.348552588,397.168799463
252,548.348903488,752.015801619,468.489747472,601.547637922
253,91.8274292578,40.3366793448,274.710289732,398.998469293
254,426.574962297,191.07096707,471.248456164,813.755300509
255,172.466249599,105.458916643,312.07731649,597.779870743
256,236.636855758,212.634141705,454.245802592,343.728781849
257,242.993359257,72.6825884442,381.717770314,563.328466547
258,99.3424019628,68.5118226915,341.329461249,493.586671362
259,139.347895897,72.8553729493,360.155534925,219.226285571
260,396.805684156,314.50698495,140.694770158,522.147508636
261,134.292657267,2.10685967916,160.171110299,478.174309266
262,275.370858483,11.8299070172,503.614649758,503.613764675
263,87.0900860994,25.1632435309,154.901051018,542.831044423
264,375.529666759,38.9527723294,412.289122888,785.855947831
265,130.492847564,67.142825547,493.055001031,462.857683601
266,157.244505644,54.4157620307,231.255297856,591.642080823
267,253.136777855,222.65467536,346.030655365,412.070724931
268,171.28397801,60.5904760278,304.868419428,596.299119535
269,435.088180174,180.502688929,1030.33220479,326.942879683
270,92.4939785641,14.1795089318,477.661112794,691.639009697
271,387.963141446,558.585936481,226.148349228,493.709012921
272,300.904037881,208.263840127,287.92622286,170.598186475
273,206.794308646,126.756772345,516.432066125,521.731097635
274,243.72126639,18.0054637853,107.56369587,614.613461903
275,181.601413102,109.322005589,230.522113246,315.014150217
276,112.675593238,83.9915180682,467.957815488,496.738935581
277,293.088982287,297.053736367,460.50983525,622.064789747
278,144.841624818,153.722624782,237.654759986,652.337303296
279,109.457464529,73.6655675533,289.957813835,445.731300609
280,129.37585159,141.483946055,161.332585017,792.294042702
281,188.355952829,155.714313149,521.340868148,517.334227041
282,156.452730529,49.0230997281,583.527933682,516.441775368
283,120.802974299,185.628782013,454.54385306,306.225857969
284,254.004404457,313.952722139,466.055936429,283.639698206
285,276.508332366,251.558700259,134.479647882,455.732681334
286,152.732820312,14.3132361838,451.218101905,333.193420625
287,105.094513058,17.505036007,653.912943042,558.216527638
288,164.44862243,242.234226239,295.440203187,593.444917489
289,180.892265505,190.698895832,358.676396598,317.373429773
290,319.946003117,70.5723263883,317.80719032,434.741125523
291,83.3191683482,90.7175181365,246.075708746,396.967232743
292,545.161085272,496.429459286,176.392471248,667.61041076
293,309.322710759,315.074645694,222.271267728,509.665180787
294,257.263225682,297.902470076,459.049618655,264.536173606
295,216.077722143,12.8140619865,571.436233721,472.823663751
296,131.220967367,29.9278761219,455.745220397,334.420523081
297,230.070008227,285.512756068,274.128465761,517.330166353
298,132.601952422,182.861777816,357.998475393,432.643640066
299,381.754162735,220.253072973,367.814730426,411.375417793
300,159.264905153,139.443265307,534.943371087,264.415835529
301,147.166286755,171.540754496,224.137733843,567.164366892
302,431.157751532,327.239501826,177.252183052,526.281625792
303,159.300778579,118.761540549,616.255071126,510.242436053
304,163.988479479,148.550876139,295.64136517,351.880508821
305,259.234715065,238.736625557,540.129644105,625.158589071
306,297.36999566,318.253051597,438.210039508,517.931780724
307,102.902266621,11.0786721585,734.933925172,292.57427845
308,180.024713646,165.217405622,221.062816125,423.826042369
309,436.683062184,486.205059197,220.808809917,478.508279064
310,544.59247272,491.301230808,225.07453406,548.956221491
311,310.34292948,131.29695357,421.484300121,387.328349094
312,71.7498733491,110.144191978,486.786399757,447.805341838
313,84.7290195011,61.9028634317,262.74743428,332.175396053
314,179.877138332,232.036185434,572.055588407,343.655505888
315,246.180788192,297.894536156,592.728801853,657.568423056
316,216.802730966,220.736390727,347.835829867,353.851114473
317,35.3725080123,52.6566166104,393.420149863,550.361008555
318,238.284414878,50.651555497,685.192391822,595.744442113
319,207.702869639,76.397929362,315.745603614,431.514167909
320,87.6469143867,9.6666639441,408.832113002,249.07072485
321,322.676589668,202.27171893,240.60351658,555.904207292
322,87.8326918916,126.939949064,359.109359117,380.480345531
323,121.866870305,35.7848354336,280.245885584,391.242003304
324,187.607179241,317.507853942,398.584753763,149.834828672
325,132.472990266,11.6951876192,535.299527643,550.940457356
326,425.496858841,63.9005633687,104.414900711,394.86876096
327,231.65272809,36.9660485984,623.236602865,508.561389387
328,100.610338503,139.116125036,256.703247107,558.312321702
329,150.718254908,259.196520017,325.367255921,288.582268199
330,301.709873078,167.751115547,433.633835556,519.673350922
331,144.430334064,221.308686993,356.021223746,519.370117572
332,210.067598898,174.337255323,1067.36048531,439.771367166
333,211.575257963,74.4995542745,364.210941974,435.028165348
334,196.326382188,133.022937281,506.104090147,566.055000413
335,161.5990576,290.122142137,246.100401235,341.775456216
336,176.146853842,145.634727348,911.692453588,1026.20202676
337,270.725283736,149.704443951,491.850099291,566.178387978
338,252.212205038,114.318704114,134.158109923,414.663512573
339,184.819424625,113.588277954,286.201920362,419.451707407
340,87.4724129407,37.6110678174,479.733887275,602.542600906
341,190.564205372,124.323762548,735.190817357,625.053377121
342,134.373670734,231.585024821,358.556626243,425.232020764
343,197.51788527,128.595898005,284.595911479,537.08606664
344,72.1333184189,19.088142783,263.470032527,344.771891171
345,107.802916414,49.6227129785,300.903322746,275.88863193
346,275.089623275,95.600069667,297.696500986,506.661544901
347,336.828161806,273.276467827,273.617645959,644.758833455
348,317.404769502,236.111164526,266.034099703,672.694361199
349,181.338795228,290.890246673,283.893994053,409.719310736
350,256.495126677,335.356330561,509.68891697,503.907582867
351,132.081122768,12.1592066754,355.914560756,427.769606974
352,134.892081783,40.8732902683,174.292406194,358.754957475
353,199.237245645,197.587176821,544.754182071,658.926717116
354,250.091974877,56.7896443689,193.623604828,546.588303394
355,115.484843599,101.416328477,518.358683141,681.268703093
356,323.043273383,235.352959666,363.105492858,322.277022824
357,214.813434604,245.325125311,164.488430697,285.999607037
358,164.475436584,36.2713139741,494.588171445,333.16113998
359,96.2353505378,271.737524763,232.02544353,183.804233336
360,174.419003685,147.128108024,585.016272119,419.596303706
361,231.151383432,86.9365480872,383.357202207,577.822474959
362,120.920429711,157.480767906,534.222659617,561.025374348
363,126.955188523,37.629758129,297.830368103,512.576795547
364,62.1115080116,58.9352940135,216.437479877,1272.56971731
365,268.029218561,289.195466575,411.9073637,379.350356107
366,283.620249366,296.370782228,338.784417061,392.051528115
367,192.4023791,40.120602377,339.553811184,602.887194345
368,70.7753834799,29.4744960847,250.378262033,564.069364125
369,207.356872034,142.385912356,278.730408406,381.947439002
370,374.187488825,87.410513595,468.626938463,291.756720096
371,248.342345986,145.088623124,392.69906922,416.752460273
372,101.027493364,125.116692261,243.215772446,441.958185553
373,196.110045774,120.3195016,326.547906623,536.65577204
374,177.586969723,301.075619539,294.676223076,550.547761116
375,306.72887233,234.567759408,156.477915749,665.108856678
376,290.065275813,324.646676357,126.921700544,370.034102595
377,262.812926158,303.831064997,212.314662634,545.765709382
378,483.673487619,428.114274719,308.680908268,708.916645888
379,219.227259479,338.72026343,120.561108183,697.23593338
380,139.312512836,56.671112574,530.952963321,535.950848092
381,153.826691685,3.60760097326,572.033699779,655.147329279
382,119.038721403,137.032417592,207.316554866,652.488167066
383,204.850244788,48.0625074477,509.184884955,291.770225869
384,314.437472745,339.653550772,561.284099716,638.498745982
385,234.982971929,317.567473352,302.245342998,734.803355617
386,174.764312765,216.616201165,541.023655314,354.151677868
387,279.34593454,156.328087343,666.78411434,269.194026965
388,78.3618118193,40.2654029478,292.335490078,411.410760207
389,363.767205486,332.158304925,475.698346013,308.043841057
390,129.717828179,79.5980595084,401.092569532,1021.28482348
391,153.42885722,53.6147019189,656.769886162,201.113218992
392,227.413126311,265.469412735,391.364384209,640.58461406
393,252.727311926,58.2736078474,374.068688,316.326975288
394,268.301127141,194.113036509,324.577373725,433.825073738
395,337.234922417,199.004041325,287.624374871,544.628909431
396,95.6947827859,3.11085679345,365.045567003,458.625040278
397,375.783723139,361.046407944,490.02653202,574.820081749
398,241.177876142,258.451451249,378.817609892,856.817813752
399,205.429259774,180.186608923,407.840429493,817.181327082
400,262.613042568,264.860225221,150.507685894,632.088619706
401,447.423325708,425.269940982,305.327182423,575.583415985
402,381.998153711,532.040425634,191.456492345,593.97082352
403,236.536884474,76.939358656,485.439507179,247.570438955
404,187.342419544,358.815404824,450.125603432,519.030457805
405,241.222978992,189.847466373,230.149521074,504.129235481
406,421.420943512,292.341261391,474.741373725,317.425754419
407,471.545772703,224.121773167,235.360922652,540.291973428
408,168.025485652,196.483471972,551.304410114,495.404300434
409,237.648477712,244.098238983,399.212411828,704.560999498
410,85.2152666454,72.6184769833,387.911157136,526.249588681
411,25.4091541724,39.2050795227,420.17417824,283.515578809
412,98.8706734712,58.5365979169,267.277751782,672.633347073
413,191.935796159,142.246592152,372.833041676,477.682511674
414,191.970280637,89.3975965874,434.318928576,450.817994981
415,553.069951168,85.6579644916,292.253073207,476.768819099
416,92.2758015367,17.6140168424,336.143417134,440.636915342
417,160.469986323,203.854916241,392.905356516,657.800574518
418,193.383039087,79.5451629564,402.618502624,642.325039456
419,372.455024292,374.99064469,419.099033052,522.63177404
420,264.43752685,295.098151625,425.617225813,214.967470644
421,127.604580823,72.0098633451,368.068442403,771.090982584
422,93.3865557202,65.3876946676,817.574147904,515.794776215
423,205.708167626,108.195365879,446.260460927,616.50466035
424,373.194373743,660.68444427,175.826192207,392.455578695
425,250.614853344,90.1868864433,388.61970699,907.51629654
426,58.2779155087,17.1438323938,301.845926774,739.268192735
427,158.476561966,110.766384308,507.698670459,496.952646242
428,198.259046268,205.864500816,305.503773529,343.970531141
429,185.166142142,242.513408101,259.312893739,396.791048976
430,132.120942266,29.6000428705,315.176791516,521.86068276
431,134.987052002,65.7886383442,159.665325848,1185.736461
432,124.368535002,121.905454119,378.782834422,387.757551791
433,228.754143968,168.362583947,263.741582884,746.799625142
434,181.377429583,66.2752625959,631.078366903,416.953622633
435,128.524458138,74.9093172533,275.750826312,406.806298102
436,140.24481943,37.1289316375,370.437950008,601.952130389
437,103.136225145,20.197603019,388.088462672,965.437499648
438,451.411478373,256.354128391,271.705646982,576.990683151
439,211.838793991,72.9074749694,207.014272491,574.916734058
440,197.876300751,168.214437537,553.542895394,719.060808704
441,189.466930863,276.366988276,320.919399157,400.127976921
442,166.273262912,127.12134454,248.570899605,512.367546165
443,178.06904641,351.776426419,202.301830486,555.090207075
444,73.5441084397,33.835504777,151.74542143,536.020887709
445,172.884351455,256.545157373,491.283984367,444.982391564
446,253.186246189,244.724756592,530.734555044,469.701301861
447,347.335268317,420.594470414,487.028222735,257.142964139
448,119.77628765,129.744136256,338.253551028,565.033897408
449,396.595993299,333.733142636,321.530579462,645.606521657
450,287.939709135,24.7788202417,237.061554474,505.286989932
451,179.52934949,21.2670893749,549.210819625,438.418376604
452,171.761945597,1.68882049487,412.532068318,348.945711358
453,299.364467881,352.079440655,409.127839833,268.824065755
454,248.237935514,185.309021632,532.214232313,210.325408397
455,501.568811642,276.083278995,361.486835048,523.009645265
456,183.445206524,280.071653245,444.245703381,525.769625809
457,221.146099632,424.169531328,219.456261093,287.553717986
458,88.2343548223,70.473575515,809.057630059,500.347584293
459,242.223128856,202.61820174,568.880118776,348.770138037
460,440.760610496,379.125043354,554.179149342,381.37714759
461,117.504475273,101.389718049,259.140437893,529.273353078
462,57.0573311621,54.8105574492,480.087943339,224.877442012
463,89.4986416428,13.6395038613,460.525119094,554.331443814
464,295.440950332,199.103021174,483.940350032,420.533862124
465,84.1653236952,40.5023707099,264.526322233,556.768952938
466,297.110392317,298.931525038,295.243430478,588.795650768
467,95.703790764,16.7044168665,652.279048008,453.323299322
468,86.2454663634,78.1292178531,287.116752047,259.208346224
469,220.933424313,139.061541121,414.494428018,599.793768673
470,280.999645729,16.4938460482,272.288384697,357.049020507
471,196.061165017,58.7476388249,350.047183463,532.400665736
472,289.204161166,182.046583309,454.858244359,369.215127058
473,110.290615276,118.056962057,66.5410612639,554.102823118
474,161.134302458,4.36193939226,577.050706294,482.698373316
475,256.633502945,25.0964832308,317.567626436,503.064826201
476,180.00119134,81.9614114411,384.303295969,753.69884133
477,353.559881514,493.763202855,343.15873114,268.281609231
478,229.2634774,162.07361244,573.253255478,484.35350069
479,234.422128383,235.245836865,446.111674584,701.271859018
480,112.007377931,20.219158586,385.851724335,366.438862365
481,76.6376175097,70.3015086509,336.621989094,588.294302137
482,206.594030103,144.799318911,253.693401586,581.288136046
483,207.978404515,263.354188166,262.9433994,362.782164172
484,245.701552975,522.942009349,446.130654809,246.01527349
485,99.4202126828,5.17962693216,364.370704624,343.663560878
486,145.875815905,87.9988056259,432.119108935,333.588263578
487,250.713336607,186.458282292,412.795620697,338.854568917
488,187.248287111,199.654429274,680.185766805,294.064916099
489,89.6700243412,102.256388858,347.426947093,555.82453638
490,71.8612969091,96.512145086,544.767105535,661.499359368
491,378.103733353,149.880703834,189.524618378,489.914046121
492,133.02254718,66.4122643271,435.614579256,364.743478061
493,59.5718660013,22.292504014,226.706876676,551.735584064
494,129.461130326,28.0233004881,426.772620939,616.737787388
495,162.864291836,174.022230263,528.486369313,645.653174378
496,200.099552951,212.289436379,190.36915131,499.064709748
497,28.5984821657,60.1494994671,324.100518064,641.773964694
498,338.981732033,262.658865288,310.78723372,226.075247601
499,176.053746154,16.5041347523,300.266840518,143.7553419
500,111.106612275,80.0689981855,239.380096344,337.183819045
501,138.548642588,96.4242191645,524.371431587,644.044907251
502,144.346992312,31.7234438175,329.439637595,549.943463156
503,182.088954265,153.660214444,180.745944073,555.933497351
504,343.120840521,370.622157109,120.69513714,437.138406753
505,296.189576037,86.6571866499,327.513686847,580.249799135
506,400.299070045,364.469471781,705.516297955,746.158105939
507,489.523320272,207.077042993,375.624159389,860.528605125
508,69.128075002,49.1209356234,345.493472383,362.822031593
509,304.602140181,42.159065433,511.526742643,412.67605004
510,219.038799091,89.8010562962,379.590527422,498.619147449
511,59.7063559208,90.9962177427,182.0176123,435.85618607
512,85.8318951064,95.3647751419,417.025966208,434.171234515
513,106.292426564,70.8775926634,372.713537783,362.903614738
514,162.104969301,209.715557173,356.314513708,411.848889167
515,185.886162335,50.6718120858,260.91035168,285.094038902
516,336.658156239,203.01190173,363.026436533,435.484619927
517,123.676007951,148.311471815,322.78197784,362.062656754
518,223.482966746,226.021515496,341.69389667,342.984948149
519,148.100289479,34.551239168,227.318263927,538.076508769
520,90.0069838719,13.4435271857,411.561517671,563.364711349
521,133.775893208,31.9816106088,470.293169908,444.556717692
522,131.775547661,76.8870401095,239.415510713,264.67105438
523,186.583881896,81.4906348774,342.53039031,599.540388157
524,120.322569251,78.8126908956,268.976114856,256.716376883
525,153.76502298,46.7086673959,202.547340487,649.29475436
526,112.180317362,121.475769005,1011.49189153,382.561433118
