,X1-X2,X1-X3,X1-X4,X2-X3,X2-X4,X3-X4
0,9.62541322655,9.08014051238,8.97979544138,10.6233599945,10.8219167112,5.88606122132
1,8.53897952537,14.3356054704,19.1478180119,13.3728271469,23.4276141419,8.20988287685
2,7.29504227436,12.8354395819,10.306649038,14.3897947507,11.2511598482,6.18481712416
3,7.31636876395,13.9977911436,18.3166361378,17.0911273534,19.5718467432,8.60887082761
4,2.91677932245,18.5623556943,10.9592468065,23.9654461169,13.4756993787,7.53678451428
5,6.33345358818,8.30779926721,18.8063846501,10.1366391397,20.1558732251,8.94101955738
6,4.53605798238,4.97239065552,6.55056410559,5.35938555638,8.44123493674,5.63285992726
7,9.56286533853,7.75844024619,12.4162017333,8.26819435583,14.5390826598,5.69784672393
8,10.2954728231,7.38645734548,10.0913735955,7.78239810581,11.8490203141,6.1289345342
9,5.23689511271,7.53716929771,11.5094146202,8.130849968,15.1758118371,6.59314561398
10,5.0107853774,10.1464293546,8.56789392572,8.34824345019,11.2480294498,6.67647289654
11,6.10584066612,3.55504543246,8.4663783477,5.77934457703,7.72242453374,6.2093011913
12,12.2820693461,7.88647911643,6.47439584258,9.10591893559,9.41903817246,5.88402331445
13,4.16032900292,12.7061438516,11.5851345852,13.8598555962,11.8000032836,6.59000049787
14,13.4442006232,13.2220489168,10.7988834583,11.7527787946,11.2553269363,6.82884680148
15,8.95876333735,11.8692820877,13.9816887488,13.7397608393,17.7003344288,9.1040238739
16,2.01203413731,5.19789462258,16.8549356083,6.31875719977,17.3824332815,8.94502005268
17,4.83403823482,12.432997647,12.2974069393,13.9966988985,13.681182504,7.63399187088
18,7.46963283851,12.6640593842,9.16811808194,15.9159183396,8.69935068352,7.09681769897
19,10.3210451455,17.6260572736,6.46874411657,20.0928954581,8.51781845206,9.95616172983
20,9.97181444065,8.98120819422,22.4853406148,10.0126636873,23.8160196071,8.9086530272
21,10.1227745931,11.9899940423,12.1708668909,14.4183695286,10.272664813,9.88789719765
22,2.47818744497,7.85280863961,9.01879100179,8.74520958356,10.4363655019,5.98159419193
23,3.92263396527,9.39153829361,12.8203895822,10.0845562488,11.2374726519,7.18087355848
24,6.23924610275,11.4526945846,10.2421444499,14.8775803031,11.3820144306,9.34897600624
25,15.8169784304,20.8825328313,11.0295802259,21.3561962181,11.9319022127,8.13728346777
26,8.93374762658,8.9378264284,12.1600524091,11.4373262398,14.7061169027,8.56654858899
27,5.96255782069,16.2126682757,14.0279904691,19.9121084851,17.1920560802,8.72079660572
28,8.47842380118,8.65626734082,9.08403886915,8.80333063602,10.0196097815,7.44055403516
29,6.80539649422,14.22450748,14.3379787877,14.8200941384,18.4104800352,9.01848269196
30,3.23958902282,7.18747992635,5.1778068375,8.06017083821,7.43277906868,5.87273492095
31,3.48487098236,11.8246060813,11.9809394129,15.4258434751,12.1846745024,7.43686517495
32,8.44434977571,3.9467280113,11.6467041773,6.99453497737,10.3199478921,5.94874733231
33,4.25303983706,9.98080801057,12.5303548203,12.5174941514,15.6427284656,6.04056080233
34,4.02448194565,10.715177301,23.3773529034,11.1710258317,24.4813393066,11.666388577
35,7.84444494448,7.61886804635,6.76634486119,6.74970912721,9.98474701089,4.84228868026
36,11.7358804134,6.97693594518,14.460551503,10.0949565526,13.8125515814,5.26115996212
37,7.38761152941,11.7506689533,11.4530424586,13.3922323496,13.0381068053,6.10610374841
38,2.92166073539,7.4255821125,4.85332407919,9.53171320753,6.05057672729,7.82318908408
39,5.87847528585,16.9993829716,15.7872413935,20.5716050553,19.825216143,10.6839721372
40,7.92848471272,6.87983800242,8.38112261582,8.31367315102,11.6403551982,6.85259962688
41,1.18049805727,4.3361902225,13.2263324185,4.18167261269,13.8114774796,6.48993271753
42,10.3981633548,11.637133695,11.2961405258,12.6511415706,14.4348390399,9.31341435851
43,8.86431663801,10.2331818553,10.53076313,15.3013736972,12.0535396223,7.24170305026
44,4.32497354808,7.90669437035,8.708933319,12.0789117874,10.2579153707,6.24548098129
45,5.06915446404,8.1393428639,17.7594202072,6.9234704151,20.3170289107,10.9574782411
46,3.31438621282,8.3190294689,12.7374728333,7.76478839397,11.5227337031,10.1009106541
47,10.0650722633,12.8689885187,7.99054633532,15.407341701,8.58652204204,8.72588186262
48,7.63024910894,17.9071584973,13.8743625256,19.2739657827,15.9775403616,7.7556026681
49,8.17579036162,11.1663788207,7.60468340262,13.0843274705,8.46495603685,6.72651310359
50,9.23687826622,17.7392183665,9.38123226457,15.9706931787,12.1500698308,6.63352034242
51,3.63196836423,8.0747482563,13.3627567669,9.9004357676,15.5372554964,7.657558971
52,3.13560088983,13.7303127784,12.4474815576,17.6342331632,15.0661002216,9.4413318747
53,8.85075991982,13.5412730652,16.2052965045,13.5637573012,18.6507354809,8.41828033827
54,11.4253665928,6.00866992241,16.7232423217,7.69864236629,16.5509499813,7.80241585865
55,4.57405600764,9.50274955995,15.1590565224,11.3706429689,19.2220955041,9.62206911727
56,6.36787442729,10.7842744426,15.2410789576,9.57237009206,15.8327630947,8.63489572415
57,2.7159479496,16.9918505488,8.1290626135,17.0517090854,9.00272072392,7.18366532296
58,18.0418623639,13.7684564384,12.1151608788,15.2640553241,11.1709627617,8.766309711
59,2.99569626725,13.0729775735,5.1831745601,9.19420765536,7.27667845737,5.24162801125
60,4.19520811491,8.24434709765,9.238432664,11.4962934484,7.97142111135,5.30744849236
61,9.08932136554,8.83503322931,11.3069409286,10.379398231,13.3268138176,5.82345226356
62,13.1262977912,15.3545770119,9.64173162434,16.604414683,10.5532955608,7.83570300375
63,8.26852773962,9.56066419439,10.6292193831,12.5734758365,12.4642104312,8.90656015215
64,8.8858972726,7.4045960711,14.5972428826,8.64968700104,14.2471376242,7.08364092257
65,10.3172257399,17.6624829614,8.54770403554,20.658097115,7.97879159365,9.35468425337
66,9.74985831448,10.9405542839,16.3242051881,11.718487888,19.255253378,7.57284518218
67,10.3993819521,12.7141499339,20.6766531883,12.4486728431,24.6274395702,8.18122886297
68,16.2779281227,8.07965478003,17.406636562,9.54609610182,19.2390084618,7.24495907869
69,12.5687936247,9.5837317207,18.0075569236,12.4352247822,18.6094556164,7.89913886714
70,2.26424686886,6.0230632492,11.1228826544,6.577293683,10.9870816689,6.09077445101
71,2.40101999634,15.4907927017,6.83248369833,16.5734084482,5.77593457163,6.87077535866
72,12.3307893186,10.3698084673,12.1311830684,10.0521566009,11.2397106943,6.64044432897
73,12.3351778632,10.8324925932,10.8447055067,7.99316274579,11.3531197979,5.3016301962
74,9.20054655365,11.4535068312,12.9390354361,15.8967179652,14.1705546822,5.98991498773
75,7.14311104955,7.998473682,9.79964531237,9.74474705643,12.3353924125,7.97994434883
76,10.0796918048,11.9477556347,20.1176036908,12.8742173948,22.4985975398,7.59052056588
77,2.55099069544,13.0935733759,16.2626673289,15.4018297433,19.9555481615,6.60916902743
78,14.0919927841,11.5239657589,9.28499955104,9.46266031089,11.656067188,6.58349430573
79,10.444367859,15.0889421062,13.5012713334,16.9297578933,15.2096696594,8.46889846006
80,2.85903434419,13.19426305,16.7321701667,12.3936321364,15.0750969992,6.54898127719
81,4.19293078611,9.50107645591,6.81021208409,9.26719039536,7.40182218322,6.25246231621
82,8.3042169832,16.0066717789,16.6825098273,19.1797305034,16.8670034179,8.20049740832
83,7.87829276814,7.59636426645,6.51114838034,8.34893892355,8.66044813715,6.05205094491
84,11.3841706643,9.89313649428,11.0477472436,11.5234922502,13.4125922456,4.80528328218
85,14.0484240749,7.3563250754,7.26251902473,9.69576930646,8.46821791907,5.97290321255
86,9.44699528125,6.24895256618,15.5751114564,6.81076510896,16.1323659285,9.86117519484
87,10.4515887374,14.2644974286,17.8773661073,17.8192655161,20.3628569053,8.96276001522
88,14.2773021936,10.4694157061,6.30293776977,12.3801192523,7.26148604981,9.37247075804
89,5.23639820039,10.4023435,9.36622912898,14.9318152268,14.2952293703,10.3935493086
90,8.12598569063,14.1132800257,13.6762693082,14.4779123711,15.9447845526,11.6770440995
91,4.77057024275,8.19084947662,20.9338872949,10.1824401819,24.7969345215,8.82987460568
92,7.30376799713,10.2599090044,22.2615330967,13.3836476325,23.9832091649,11.2486962626
93,8.32631977942,7.74596135726,11.3246309164,9.90306478839,11.6601599845,7.79946912839
94,14.3701986478,13.2304074218,7.0843824419,17.2202324671,8.44821201704,7.07416170996
95,6.05056796663,10.3998330164,7.95157449104,12.4994381046,11.8170200031,7.68136398846
96,5.82236840587,7.39765194195,12.3613642567,12.5171329438,13.3242927177,8.6926952119
97,4.14066955003,8.23268975705,17.1868639716,8.53834993554,20.085133968,6.75106748946
98,2.94458605862,4.96367504554,12.5564005183,4.93324584776,16.624176329,7.66950728168
99,4.21973454646,11.1247313397,15.5068752172,11.2056098588,21.6446719377,7.5189372171
100,4.45263106888,24.5345347089,13.8852853206,24.0445948322,16.134759524,8.35589690497
101,6.29295981257,12.2495580862,12.4775794375,11.6274223275,12.7833842764,7.64632232448
102,9.35791685398,21.1362032828,6.8376666118,25.196232052,9.62028531004,8.18012840168
103,19.5830519432,15.5618115094,12.5915165575,14.0620303154,10.3038078466,7.03976559521
104,4.93689260679,10.9499335802,8.07917353089,14.1525667946,8.56829748065,9.09784614067
105,2.47874974971,6.22191330681,6.77577265049,7.24431150012,6.72552759979,7.10411607938
106,7.96482567271,15.9829533957,8.76926966035,18.8192873686,8.98879258723,9.08730761572
107,6.17207429354,12.8696162511,10.2425593034,15.9240123767,7.32086688215,5.98660871163
108,8.85175745874,20.7743488001,14.5463085097,28.029630806,13.3104199326,11.920610838
109,4.86126033071,12.3828805022,13.1979039138,12.5236460729,15.2734633808,6.59528247938
110,9.2076786519,15.2302855068,8.48404690047,16.1847561147,9.59781681746,9.65656493555
111,3.92785153444,6.6827887703,10.9662009519,7.69451140401,8.75830796027,4.47031968755
112,5.23168396472,14.2774609837,7.00023938796,16.6102004847,8.33818898762,12.3127075128
113,6.87288408788,14.0635162818,9.33987741705,13.6166084593,9.60347681149,9.03421753048
114,11.0914922594,8.78242733583,14.2396353198,11.0682025596,15.7719480938,6.85264863708
115,13.2485812218,10.0121169885,6.54278006732,8.81299496936,9.85594626147,5.33529457984
116,8.61387406304,12.9926682822,13.4401207975,15.4572864853,16.2889749246,6.40575201738
117,18.424705854,13.0225868386,13.5262194385,14.5002264641,19.2169990126,6.79517182604
118,4.54148195218,12.0273444881,5.66344796637,10.6018000832,8.35885335188,7.37299647317
119,10.5231924925,7.24267344316,5.71259178378,9.37807438254,6.80613622752,9.17818835559
120,8.13369645596,4.52208747374,17.5226099186,5.89588029287,19.8696849652,5.87484355222
121,6.07741903352,9.50786275114,15.2413650528,6.30952054458,18.1288287203,7.96686273286
122,4.75568272797,11.6955832477,9.38427471072,10.8675090246,10.8969932711,7.11522006794
123,15.0691192476,22.2797806617,15.4074316854,25.9166459089,14.1252287574,10.7404758341
124,5.91687812194,7.2422323994,21.6628427934,9.51408320829,19.364536989,9.52702272486
125,3.30651511703,8.3347460212,10.3276659679,9.341662012,10.9267835029,8.04371877586
126,6.14161068988,6.05343537983,15.7709697056,7.47511802368,16.8612526126,8.02550388134
127,8.89465184099,4.51867726834,10.8633406265,4.55755461882,14.9325867545,6.66994278122
128,6.03404861097,8.55979887069,14.3763553858,10.7963834326,15.9624859077,12.8328660523
129,7.44548608327,8.77740245753,9.46262544963,9.40780505128,10.0135158997,8.77017387618
130,6.12936959794,11.6112760269,21.3108313258,12.0843947087,25.5897175133,8.55174033185
131,7.61142766771,13.3373207211,13.3723759626,13.70462583,11.9799955653,6.47322900305
132,7.32994780755,8.10158691501,12.9010885259,9.13315906679,16.3600136819,8.55313937194
133,9.6375805437,8.50195263349,13.4555507669,12.4377361485,15.0647735661,7.63782067495
134,4.30374870321,7.32217440729,13.6055391476,8.64208539377,10.3369868395,8.00455639836
135,8.08860397172,18.2706648226,5.69014217285,19.4428473331,8.40017039984,9.10027387254
136,13.470157319,9.5030856702,28.1460527142,8.31997831418,28.4702293512,5.800286489
137,4.67219061575,10.9447712733,16.5313743291,11.0931657849,18.1221858198,5.5868408599
138,10.1625406496,12.2151354208,7.38355140452,13.4420989333,6.73037044081,6.74720752896
139,11.4780205764,8.36504648961,10.5798258743,7.30939073467,12.4522881441,7.76641158462
140,4.45325408705,13.6295792204,16.2998060246,16.1244882153,18.3032169154,10.2232571107
141,9.39367675462,8.27957301437,14.888425642,9.21974827918,21.4808423422,7.75905622748
142,2.61357208644,10.9744857296,12.0480818249,11.416597654,11.3794687376,11.3523557498
143,4.56972962769,11.7716315472,12.0651252146,13.3309956519,12.2950101722,5.93083453797
144,7.4370906711,9.22026974793,31.7477554878,10.4196259818,35.72711854,8.70052066642
145,11.5791989559,6.10431373278,8.20841237054,7.35443621528,9.56236568056,5.84501585539
146,17.8785509496,14.0583605842,13.3432275948,17.7822513125,16.0613145918,7.98678544527
147,10.1172606719,11.900779994,7.8618247367,12.8137321348,8.84618910975,7.56529301769
148,10.4657219817,17.1481150776,14.8876251888,18.2513202189,19.3191677074,7.51055805743
149,12.9129398098,10.1757625303,8.10839257669,11.3103147212,10.2029454156,7.96019938086
150,9.31392245386,8.56901359588,11.3262246689,9.45485341198,12.7410874436,10.1096543649
151,17.0470254865,10.9662641798,10.4991159685,11.911079623,11.3244894743,8.69187719116
152,5.94678940447,3.79572755091,15.8909044789,4.20158663146,15.6101297847,7.00267935247
153,8.09026702863,12.0508794959,15.9203022728,11.8385235731,14.8434290667,5.58990700137
154,13.4104845297,19.6037178273,9.33297777743,19.497260106,9.10402192988,10.1648680623
155,8.59170628596,9.36450445964,11.9699922962,8.26754628029,11.7944907748,8.06869194265
156,10.6582806908,15.5994644423,10.8011314483,17.741186597,10.5223139481,13.1435941719
157,3.82989845295,6.16089947897,15.232096119,8.94798497436,17.1731978813,11.5817313625
158,1.92510660656,20.5272394538,15.7736398952,25.0620392414,19.8039764672,13.5881067637
159,7.28757426906,14.7142625901,13.9573379765,14.6483115433,14.9342509685,8.52954357874
160,6.07980898836,11.1618054648,12.2633651356,11.436131261,12.9833904762,9.87116410669
161,7.44328575224,17.6926694269,18.4250737808,20.1153032931,16.9472545873,8.51634854182
162,4.15859178352,9.01983942816,10.906856708,9.75957727897,10.4512895934,7.38300186799
163,10.8276143423,12.0477633641,11.2546612647,16.4276548848,11.6432987065,6.79842915301
164,6.8807997161,9.5628354964,18.3533509672,10.5406641155,20.3978290342,8.37253476843
165,4.27594427721,6.55656889348,10.2601967315,8.14158112092,11.5981502497,6.06474169425
166,5.55179076989,10.3454715454,8.46735322,11.5056660343,10.5874921271,7.35954612265
167,4.04088819097,10.5177284057,6.64128554735,12.1563938886,10.5246625609,7.98282668064
168,16.8916080208,10.8050298342,17.0502973796,12.4301844385,19.6817061938,7.88743094224
169,11.9669772813,17.2007730974,8.98618355552,19.5814246956,7.90735561882,8.1776953695
170,5.4727508172,7.30168411435,13.7000256129,10.7398514969,15.8747305871,12.5049231706
