,X1-X2
0,1.92364422603
1,1.64583103248
2,1.50511667622
3,4.59731574797
4,2.94780055894
5,2.64924108592
6,1.99343489617
7,1.88141158186
8,1.70592067022
9,2.92154034277
10,4.23100353263
11,2.34791099769
12,4.36304397367
13,2.64686727483
14,3.15827265757
15,2.81572580156
16,2.68130200541
17,2.24305637774
18,2.08298691073
19,3.8168362561
20,2.70833283778
21,2.33917362916
22,2.31553733551
23,1.82150449992
24,2.90216651508
25,1.22515939746
26,2.17593139226
27,2.10235289661
28,2.70594391496
29,1.97983857601
30,2.39311005634
31,1.11187520178
32,1.14630882067
33,2.07183859013
34,1.88960174967
35,2.02181921863
36,1.54451300167
37,3.46698799959
38,3.20761207129
39,1.28839989527
40,3.20925395704
41,3.18741342629
42,4.37819289601
43,2.00942891015
44,1.80319606318
45,1.38077524965
46,2.5720412637
47,2.53828063225
48,2.24513321135
49,3.34261462782
50,2.37549112791
51,2.60766883097
52,3.13083931929
53,1.62632109249
54,3.14450006405
55,3.95268296885
56,1.98154836142
57,2.9863649457
58,2.26463448979
59,2.62008260071
60,2.43280584482
61,1.74821622315
62,1.91139328288
63,2.50326470772
64,1.33742667904
65,2.91057290634
66,2.87698087453
67,1.30917712965
68,1.46198877864
69,1.882829845
70,2.91833930818
71,1.76026489176
72,1.96773649208
73,1.51941414325
74,2.17324845888
75,1.61281916121
76,2.0449943289
77,2.454546217
78,3.27735572827
79,2.90634156235
80,3.12618312521
81,2.62406349328
82,2.67003025985
83,1.00217424488
84,2.31155127937
85,2.69482122388
86,2.02466445333
87,2.81081417182
88,1.38768880754
89,5.14741207244
90,1.70694286079
91,2.93144569426
92,1.77204930519
93,2.23958726058
94,1.73738356476
95,1.63930459146
96,4.11413394804
97,2.89250950184
98,3.11253654184
99,2.51589828763
100,2.79877666698
101,4.31724701909
102,1.25686958605
103,2.34540848266
104,1.26491327064
105,2.00560621201
106,2.15764148404
107,2.49498788304
108,2.48988095925
109,3.6356383292
110,3.19251716576
111,1.83153173959
112,5.85021839319
113,2.00818347583
114,2.45543058431
115,2.2909519605
116,4.15812101566
117,1.92599752125
118,2.6115513912
119,3.20810634414
120,2.04355595275
121,1.36769883867
122,2.17145183439
123,2.08702491195
124,1.50545189739
125,2.92569587816
126,3.01770895418
127,1.74797881648
128,4.05382664179
129,2.57514252945
130,2.47183389892
131,2.0672107581
132,2.10557521384
133,2.27264035939
134,2.30838314368
135,1.43805253374
136,3.97317636244
137,1.63007010098
138,1.80705100103
139,2.73023204937
140,1.78183902855
141,2.9669584807
142,4.50372939314
143,2.45759745789
144,1.35249117575
145,4.58453220128
146,1.42137345763
147,1.20774762845
148,2.62162634136
149,1.73566141059
150,1.67554155258
151,4.14008973242
