,X1,X2
0,0.176360171745,0.300331152799
1,0.122257034421,0.508561714441
2,0.0815179895164,0.331053792989
3,0.0499664566458,0.184699655652
4,0.0920030120799,0.166423106189
5,0.125147223401,0.227544197998
6,0.0724414827589,0.306182798517
7,0.216937161466,0.339684048578
8,0.0962145955642,0.322412776338
9,0.0879591300789,0.183124655405
10,0.121034568971,0.287001964207
11,0.0871729037636,0.429626936069
12,0.0780655710408,0.497501401727
13,0.130720262056,0.724374186195
14,0.1133774385,0.572681101483
15,0.114358376767,0.668643544002
16,0.0715926859506,0.0516872347175
17,0.0735578469418,0.440702079614
18,0.153560072563,0.463053119992
19,0.102912607247,0.253330545558
20,0.216046541665,0.0974170039394
21,0.224706347084,0.315120955775
22,0.187839552253,0.0910291462012
23,0.154208379864,0.21875669151
24,0.0790787991349,0.281050514661
25,0.0990269839919,0.469979359129
26,0.14435508719,0.295650364364
27,0.0978552381201,0.463285926764
28,0.117918193652,0.444790765537
29,0.101730576775,0.0353786414863
30,0.110988312967,0.458684950403
31,0.111058777126,0.465899847335
32,0.0702662192318,0.162545948423
33,0.0927018665565,0.203976491812
34,0.105759089989,0.655896840037
35,0.0772325207209,0.267007219788
36,0.0835840319185,0.162727580747
37,0.1270981114,0.628043347043
38,0.111549664108,0.223162816057
39,0.070270607605,0.636174004683
40,0.151569435098,0.560881916706
41,0.0843285734715,0.51622137504
42,0.0826883105827,0.979472067541
43,0.0830507524638,0.429934856299
44,0.115725435699,0.454323429318
45,0.140751971713,0.537159292702
46,0.166837751149,0.129905245716
47,0.0798162510826,0.297008234666
48,0.0553466974447,0.249689607577
49,0.106931249441,1.04383116335
50,0.0608771901564,0.0243306827907
51,0.140415352658,0.15984190635
52,0.122033832391,0.0518691969909
53,0.165095032675,0.10069178313
54,0.12227695168,0.41482174883
55,0.115794155374,0.0650713172784
56,0.0534879857492,0.660235850497
57,0.111970973485,0.345022912075
58,0.190918731238,0.21296583248
59,0.116792003172,0.0583769343536
60,0.134889425519,0.447877146236
61,0.125908450003,0.656587330279
62,0.174491870182,0.572316217039
63,0.110606769268,0.349759033678
64,0.127382662858,0.436424091516
65,0.120057580599,0.0195892517559
66,0.0802844383417,0.0937754609953
67,0.0724651427295,0.365325669715
68,0.100568578703,0.165933927712
69,0.116881275746,0.30511582562
70,0.180396978311,0.761157176794
71,0.160350346161,0.0311399023923
72,0.124994668535,0.376934345907
73,0.0901148541958,0.567902556867
74,0.138758293828,1.03088476891
75,0.0826160725863,0.411883235276
76,0.100127492428,0.39095785031
77,0.112136465274,0.308094711058
78,0.141685150742,0.818024620356
79,0.0759840550823,0.0334954359305
80,0.0617104839844,0.285616998304
81,0.155384085918,0.168747108401
82,0.123284357612,0.107520146491
83,0.112181051801,0.551761425752
84,0.159793768617,0.171751788552
85,0.14263553727,0.0211478060995
86,0.0695631917101,0.614660735468
87,0.124911616383,0.59713635404
88,0.123651614845,0.00961348162286
89,0.106692730221,0.0937235686223
90,0.10260375705,0.663387286075
91,0.0835108728465,0.186080805145
92,0.0902588175602,0.219386924818
93,0.090777107765,0.519616293004
94,0.122258726819,0.36244855147
95,0.0972422383414,0.0874027619184
96,0.112831410452,0.361647674059
97,0.0993187678435,0.0310610489011
98,0.155093853378,0.350677601636
99,0.11673345184,0.485952740247
100,0.119366810657,0.300047854177
101,0.16009958164,0.0641372205655
102,0.197704086861,0.430957917035
103,0.138275813911,0.261414623065
104,0.0965591192194,0.276532266875
105,0.104745847399,0.0613797586156
106,0.132084500594,0.0475821516533
107,0.0953127800923,0.0367853403055
108,0.142485631667,0.112393434761
109,0.0836049118375,0.050334717444
110,0.0821411195711,0.499743839585
111,0.0893540778603,0.010975649206
112,0.0958590386032,0.522760066349
113,0.142584902788,0.19045954554
114,0.112980015961,0.43149002834
115,0.0745450429382,0.406528067831
116,0.122006291997,0.226874498002
117,0.173252142968,0.54672063283
118,0.123574703156,0.0168859933641
119,0.129679454392,0.362682155503
120,0.0785545634136,0.0997506430859
121,0.0816015143763,0.722787984035
122,0.0806305086631,1.05795807966
123,0.189656486628,0.184043392306
124,0.128485164591,0.0573450316811
125,0.172082597284,0.0923030849429
126,0.094093553319,0.340069373216
