,X1-X2,X1-X3,X1-X4,X2-X3,X2-X4,X3-X4
0,0.480605757251,0.32901690048,0.38687621662,1.0106231775,0.809486828761,0.725934200337
1,0.363954548521,0.372891144946,0.434927416458,0.664691132429,0.961502705585,0.605913652866
2,0.351907340751,0.365141798083,0.438703851421,0.886844617699,1.08606945219,0.597160367986
3,0.564996087458,0.369415041685,0.434591247522,0.34705080349,0.359841710536,0.430053411083
4,0.493017746834,0.398154759583,0.508851828897,0.479527202663,0.671562077044,0.508773785226
5,0.419502138994,0.433456881143,0.48338289167,0.717309652681,0.752578927218,0.622175995457
6,0.803417695842,0.430076106199,0.450801210021,0.526304972575,0.665485867521,0.378863970271
7,0.593034398261,0.428441859687,0.463272269576,0.754736189693,0.703518097254,0.614680739802
8,0.459898311035,0.40095407412,0.379806196815,0.752367745601,1.00631646299,0.400209717592
9,0.392663460664,0.357352441878,0.37292056665,0.44522779096,0.650004076988,0.598753234385
10,0.522873071911,0.315802080784,0.453047669616,1.033291655,1.11111203915,0.592904262197
11,0.449369660118,0.425775779704,0.381431380898,0.600959859971,0.436480604504,0.432198603952
12,0.395609262025,0.466445797696,0.41007427751,0.680491539009,0.616322118972,0.638537463772
13,0.640052691357,0.338613326946,0.492817276412,0.569303706743,0.556518579875,0.421454266557
14,0.542259214548,0.371458058683,0.479709248495,0.550876721488,0.920929093647,0.547698147268
15,0.695935211745,0.426653145839,0.503442150068,0.521426456042,0.634511281648,0.495122873809
16,0.430554391887,0.416977682254,0.58405346166,0.38553224764,0.694080554695,0.444923432497
17,0.348145461939,0.404209399738,0.427267324164,0.816525994953,0.667310787118,0.636645004608
18,0.640914919342,0.622372923527,0.710431062044,1.1044707379,0.860413837168,0.529259690865
19,0.449683479039,0.319362275938,0.529268651905,0.33740132612,0.415000224959,0.448340780677
20,0.708844556242,0.358601320227,0.447067933372,0.66245566929,0.73565401898,0.743948638448
21,0.702105409113,0.334238542968,0.562514730047,0.61296793309,0.522721877501,0.402176773445
22,0.377813380179,0.32568189882,0.399449111541,0.623192619602,0.823676991732,0.608503947862
23,0.719379748632,0.440270199023,0.487425610991,0.552153069297,0.630778979757,0.539351323236
24,0.55151143378,0.388883468061,0.576163692997,0.64863334769,0.492058036604,0.384881732842
25,0.458935608387,0.363080835524,0.559771461927,0.692348274609,0.469549870348,0.572549273739
26,0.427616032262,0.393614956661,0.362603484503,0.87890302136,0.663471452676,0.650254885886
27,0.673659806031,0.384535820068,0.592353199958,0.914849412385,0.893668751604,0.591941883479
28,0.279908416181,0.371817178658,0.401187541307,0.563779641688,0.723616097275,0.636839699673
29,0.587475471871,0.465183662829,0.493009933179,0.518903881387,0.529629180962,0.716390162092
30,0.799785386414,0.28165370066,0.321250808788,0.557870622519,0.748551307786,0.544556454165
31,0.566171180401,0.349058701148,0.433429073145,0.568960942874,0.591979997779,0.441239324127
32,0.496224714223,0.406918811052,0.42947138655,0.563909954763,0.556239182574,0.644409183243
33,0.544528513751,0.303061936393,0.515444183594,0.663962099591,0.381423197706,0.458502090031
34,0.346878912114,0.335752076294,0.507473600202,0.459284176602,0.654919225263,0.558482451705
35,0.649559762095,0.314537769496,0.354869859581,0.955499628281,0.913207450898,0.625055969205
36,0.64604696432,0.303380179501,0.552387516718,0.521445866246,0.619071439769,0.577126820091
37,0.457608326066,0.300060138914,0.518531074096,0.719487247921,0.584812558571,0.453445360374
38,0.385663861168,0.324830271106,0.430291702733,0.855815234307,0.514298465511,0.512343130127
39,0.371590326652,0.331059713608,0.47919571086,0.619442465284,0.914857084138,0.947054047452
40,0.519332950255,0.354830837698,0.441177486625,0.455450941421,0.82604344458,0.645642413198
41,0.509012476675,0.41866294224,0.492691491746,0.510103799243,0.663283601344,0.633626675389
42,0.489738461634,0.343178836098,0.60012453573,0.386272774778,0.722581071847,0.628824502211
43,0.711982453475,0.397411590683,0.561872095585,0.742631036516,0.646298397925,0.618486372359
44,0.624911979723,0.343645753984,0.524501895896,0.577694196758,0.615231603216,0.50683168779
45,0.647426784438,0.411696524882,0.369974906607,0.733984917789,0.677010325543,0.533759575118
46,0.615269439394,0.34793647296,0.42211274524,0.703589462593,0.623536709968,0.692960727569
47,0.539103301133,0.392168264719,0.676968898775,0.979323120413,0.611722006691,0.709775393958
48,0.454319518784,0.36035466465,0.454145787343,0.58208138485,0.850850436133,0.690308121628
49,0.58266372473,0.451916137849,0.427049726386,0.516605250125,0.750329616376,0.478744731062
50,0.501723247853,0.485551078371,0.543565441909,0.457725022302,0.811444810619,0.453489104346
51,0.277741091629,0.327771063085,0.519949049144,0.752489875535,0.438347697728,0.652809826697
52,0.422595241602,0.439624988493,0.350840902422,0.459691083823,0.751755811363,0.477922205557
53,0.4519790055,0.37384504554,0.569982984944,0.582548738622,0.962115883351,0.583382448859
54,0.510543400896,0.450712112233,0.421680435692,0.638640695839,0.759342688078,0.685655702342
55,0.436500971688,0.405910372238,0.582190405095,0.584118254888,0.591479017752,0.424538862017
56,0.394506578806,0.348730767325,0.533477627607,0.540490597614,0.428702846525,0.865419208964
57,0.364555095842,0.468900067391,0.422497184635,0.916954559638,0.832742894212,0.793237467828
58,0.409174922627,0.347781103044,0.696425004003,0.422675391236,0.411717062499,0.529733408477
59,0.494780144044,0.301865200371,0.346413595459,0.442304707902,0.823175122787,0.560836107768
